Deal ID,From Currency Code,To Currency Code,Deal Timestamp,Amount
3455,MWK,CNY,2020-08-28T21:23:52Z,9563
3456,RUB,USD,2020-10-19T15:20:40Z,9035
3457,PLN,XAF,2020-03-23T20:52:54Z,1235
3458,EUR,KPW,2020-09-23T13:45:01Z,4585
3459,UAH,JPY,2020-10-06T18:31:44Z,4442
3460,RWF,BRL,2020-05-28T10:53:29Z,9520
3461,CNY,IDR,2020-03-28T01:40:41Z,3971
3462,CNY,CDF,2020-05-28T21:38:39Z,3934
3463,EUR,CNY,2020-11-20T04:18:46Z,3524
3464,BRL,PLN,2020-05-03T14:26:52Z,3859
3465,EUR,CNY,2020-07-16T11:25:33Z,7866
3466,IDR,JPY,2020-08-02T11:06:27Z,2254
3467,CNY,CNY,2020-11-19T03:07:45Z,3897
3468,PHP,ARS,2020-12-06T22:20:11Z,7916
3469,PHP,EUR,2020-06-24T16:43:40Z,2024
3470,SEK,IRR,2020-03-19T07:01:08Z,5691
3471,PHP,XAF,2020-10-24T00:20:08Z,3321
3472,RUB,ARS,2020-06-22T07:01:51Z,6505
3473,SEK,CNY,2020-07-04T13:28:31Z,8233
3474,BYR,BGN,2020-08-23T21:13:57Z,9727
3475,IDR,CNY,2020-09-03T18:38:10Z,8422
3476,ALL,CNY,2020-07-03T16:48:38Z,3545
3477,RUB,PEN,2020-04-04T02:41:38Z,2062
3478,BGN,CNY,2020-10-09T19:37:19Z,4749
3479,IDR,NZD,2020-12-05T03:31:39Z,653
3480,SYP,SEK,2020-08-15T17:46:47Z,4199
3481,EUR,RUB,2020-03-15T09:38:25Z,8894
3482,SDG,PHP,2020-05-24T20:22:38Z,9993
3483,EUR,BRL,2020-05-12T01:30:41Z,2355
3484,IDR,RUB,2020-05-29T02:51:36Z,8050
3485,IDR,JPY,2021-03-14T08:21:50Z,5000
3486,CNY,EUR,2020-11-12T21:54:57Z,1613
3487,PEN,PEN,2020-03-28T11:42:09Z,1677
3488,PHP,RSD,2020-04-18T02:52:29Z,8275
3489,RUB,AFN,2020-08-20T18:54:26Z,4995
3490,MXN,CNY,2020-04-28T11:21:54Z,3560
3491,IDR,PHP,2021-02-01T06:02:16Z,2073
3492,EUR,RUB,2021-01-10T01:20:32Z,8833
3493,BRL,CNY,2020-08-20T17:11:23Z,7585
3494,EUR,IDR,2021-01-25T18:35:26Z,5060
3495,RSD,PEN,2020-09-21T11:31:24Z,8425
3496,CAD,CNY,2020-08-20T22:43:46Z,3433
3497,PHP,PHP,2020-07-21T04:10:14Z,6264
3498,RUB,CNY,2020-09-07T17:59:13Z,3961
3499,IDR,CNY,2020-05-12T20:09:33Z,9950
3500,NZD,CNY,2020-03-24T01:00:24Z,8241
3501,RUB,PLN,2020-06-22T13:04:09Z,9797
3502,RUB,EUR,2020-12-26T23:57:16Z,9598
3503,SEK,VND,2021-01-10T21:17:28Z,6472
3504,NOK,SYP,2020-09-18T12:16:01Z,4853
3505,KMF,HNL,2021-02-13T02:24:35Z,6864
3506,BYR,JPY,2021-02-13T21:19:55Z,8446
3507,EUR,IDR,2021-03-01T05:28:43Z,3280
3508,CNY,CNY,2020-07-08T03:06:49Z,2030
3509,CNY,BWP,2020-10-29T19:13:12Z,970
3510,IDR,IRR,2020-04-17T20:58:42Z,1519
3511,NGN,ILS,2020-10-22T01:50:53Z,1951
3512,RUB,CNY,2020-12-11T21:35:35Z,6147
3513,CLP,MXN,2020-04-22T20:10:47Z,4259
3514,DOP,MXN,2020-05-28T19:03:32Z,1478
3515,CRC,EUR,2020-04-21T21:35:48Z,919
3516,VND,IDR,2020-10-01T00:18:44Z,3744
3517,SAR,PLN,2020-06-10T21:16:47Z,3854
3518,PHP,KRW,2020-05-25T08:25:58Z,6285
3519,RUB,BRL,2020-04-06T15:55:41Z,9885
3520,PHP,VND,2020-06-25T02:11:46Z,4380
3521,SEK,BRL,2020-05-30T15:59:09Z,8076
3522,CNY,NGN,2020-04-08T05:51:04Z,4764
3523,VEF,IRR,2020-04-07T16:11:25Z,9684
3524,LYD,SEK,2020-11-04T11:59:05Z,2994
3525,BRL,CNY,2020-05-03T23:59:42Z,2637
3526,CNY,CNY,2020-09-19T12:43:48Z,8796
3527,CNY,CZK,2020-12-21T10:10:08Z,5482
3528,NAD,CZK,2020-05-16T12:51:29Z,6053
3529,CNY,IDR,2020-03-17T04:24:33Z,3692
3530,RUB,USD,2020-08-19T08:02:37Z,8381
3531,RUB,MYR,2020-07-14T02:45:15Z,7859
3532,PLN,EUR,2021-01-08T11:19:37Z,3669
3533,IDR,CNY,2020-10-31T01:09:31Z,9758
3534,XOF,CNY,2020-10-06T23:51:24Z,3784
3535,PHP,YER,2020-09-20T05:45:06Z,933
3536,MYR,CNY,2020-11-28T15:31:50Z,920
3537,RUB,CNY,2020-08-01T16:57:30Z,5506
3538,USD,PHP,2020-12-05T21:23:52Z,1920
3539,HTG,RUB,2020-09-23T22:27:00Z,7913
3540,IDR,PKR,2020-08-21T14:48:47Z,6882
3541,PHP,PHP,2020-07-19T15:51:06Z,8574
3542,CAD,EUR,2020-07-05T09:19:10Z,9566
3543,GBP,EUR,2021-02-09T13:02:02Z,1405
3544,CNY,CNY,2020-12-29T02:08:14Z,6128
3545,IDR,RUB,2020-09-08T03:29:06Z,6306
3546,RUB,CAD,2020-11-23T01:54:21Z,2470
3547,PHP,PHP,2020-10-27T09:47:58Z,7347
3548,PLN,CNY,2021-02-14T01:03:35Z,702
3549,JPY,PHP,2020-03-24T23:11:57Z,2213
3550,IDR,BRL,2020-04-28T21:17:04Z,5358
3551,BYR,BRL,2020-08-24T00:44:38Z,2293
3552,CNY,RUB,2021-01-16T23:37:27Z,5139
3553,SEK,IDR,2020-10-01T13:56:48Z,6222
3554,RUB,CNY,2020-05-12T09:52:46Z,1447
3555,RUB,MAD,2021-01-19T17:33:21Z,3243
3556,AMD,EUR,2021-03-04T05:34:55Z,2076
3557,BRL,CNY,2020-11-20T08:36:40Z,6217
3558,CAD,MWK,2020-11-02T20:41:04Z,7274
3559,RUB,CNY,2020-03-20T04:51:42Z,7691
3560,EUR,MYR,2021-01-16T23:46:14Z,1284
3561,RUB,EUR,2021-02-26T10:42:50Z,6650
3562,ARS,BAM,2020-07-30T00:58:54Z,3374
3563,KZT,PHP,2020-08-15T10:06:33Z,4660
3564,IDR,BAM,2020-12-08T12:06:03Z,3213
3565,EUR,IDR,2020-10-20T20:51:56Z,3076
3566,BAM,CNY,2020-10-10T23:02:03Z,5943
3567,MDL,PLN,2020-10-15T05:46:52Z,1418
3568,PLN,CNY,2020-06-05T18:12:43Z,9383
3569,IDR,EUR,2020-06-16T13:22:00Z,6886
3570,VND,RUB,2020-09-24T03:28:57Z,8066
3571,IRR,CNY,2020-07-08T09:23:45Z,5980
3572,ALL,JPY,2020-06-12T19:41:09Z,5768
3573,JPY,CAD,2021-02-16T17:41:47Z,5140
3574,CNY,PHP,2021-03-14T01:49:36Z,5844
3575,JOD,PYG,2020-04-29T02:52:48Z,785
3576,EUR,MXN,2020-07-24T03:45:05Z,6170
3577,THB,PLN,2020-10-26T06:30:11Z,2811
3578,HRK,PHP,2021-02-26T12:23:16Z,2035
3579,CNY,TND,2020-12-23T15:54:44Z,9014
3580,PLN,HRK,2020-12-03T04:07:59Z,2940
3581,EUR,HNL,2020-11-11T09:11:24Z,7956
3582,CNY,PLN,2020-11-20T04:04:09Z,3510
3583,CNY,CZK,2020-08-03T22:37:38Z,3405
3584,THB,IDR,2020-08-15T06:06:21Z,5985
3585,USD,CNY,2021-01-31T15:09:19Z,6095
3586,IDR,CNY,2020-05-05T12:15:51Z,5496
3587,CNY,CUP,2020-04-23T07:38:59Z,8227
3588,XOF,PHP,2020-10-21T08:16:02Z,3247
3589,PHP,IDR,2021-01-04T19:31:51Z,9823
3590,PEN,EUR,2020-09-13T12:23:31Z,8385
3591,PLN,PHP,2020-07-03T01:00:24Z,8789
3592,PLN,ZAR,2020-12-20T05:49:42Z,4347
3593,SEK,CNY,2020-04-22T00:45:02Z,2745
3594,PHP,PHP,2021-02-16T19:08:38Z,6637
3595,BDT,IDR,2021-03-01T20:49:09Z,9792
3596,EUR,RUB,2020-07-18T11:43:01Z,8098
3597,AZN,CNY,2020-03-20T03:18:39Z,1407
3598,EUR,MNT,2020-12-01T12:19:02Z,8065
3599,IDR,ILS,2020-11-03T22:37:42Z,6517
3600,USD,CNY,2020-03-24T21:57:58Z,1609
3601,RUB,EUR,2020-08-12T05:09:25Z,7842
3602,IDR,PHP,2021-03-03T23:27:27Z,9697
3603,PLN,AFN,2021-02-10T11:55:38Z,543
3604,PHP,CNY,2020-08-03T07:04:57Z,7120
3605,RUB,BRL,2021-02-28T05:54:40Z,9814
3606,USD,CAD,2020-09-28T08:43:11Z,6853
3607,THB,ALL,2020-10-14T13:44:22Z,2347
3608,IDR,PHP,2021-01-24T19:42:55Z,8287
3609,CNY,PEN,2020-10-15T01:26:00Z,4933
3610,JPY,CNY,2020-05-31T15:44:43Z,7469
3611,VUV,PHP,2020-11-12T10:59:17Z,6248
3612,EUR,UAH,2020-06-23T19:34:22Z,8224
3613,HRK,USD,2020-07-14T18:13:02Z,2388
3614,EUR,IDR,2020-07-06T11:42:38Z,2795
3615,RUB,CHF,2020-10-26T04:54:38Z,3255
3616,AFN,CNY,2021-02-07T01:13:29Z,8739
3617,BDT,THB,2021-01-03T00:46:38Z,3915
3618,TND,CNY,2020-10-20T01:28:39Z,2832
3619,YER,CNY,2020-11-09T11:52:15Z,7817
3620,EUR,CNY,2020-05-06T08:54:50Z,8420
3621,CNY,EUR,2021-03-02T21:13:56Z,5240
3622,PHP,SEK,2020-08-07T22:54:10Z,6573
3623,CZK,VEF,2020-07-20T12:06:48Z,7959
3624,PEN,EUR,2021-03-10T08:32:12Z,5509
3625,USD,RUB,2021-02-16T07:12:54Z,5073
3626,XOF,CNY,2020-12-30T14:45:38Z,8811
3627,RUB,CAD,2021-01-27T07:00:19Z,1721
3628,CNY,BRL,2021-01-22T08:32:02Z,6990
3629,CNY,VEF,2020-10-16T08:52:33Z,7967
3630,VEF,BRL,2020-12-10T06:27:27Z,9556
3631,MXN,CNY,2020-10-02T15:58:31Z,7700
3632,ILS,EUR,2020-08-06T02:07:03Z,4382
3633,CZK,CAD,2020-11-24T23:22:08Z,1499
3634,EUR,JPY,2021-03-13T17:03:14Z,3177
3635,CNY,PEN,2020-05-18T21:57:51Z,3118
3636,HRK,EUR,2020-12-24T02:43:41Z,1016
3637,CNY,THB,2020-06-05T08:55:04Z,6199
3638,THB,IDR,2020-06-25T14:50:10Z,5628
3639,BOB,EUR,2020-09-19T11:35:44Z,943
3640,CNY,CLP,2020-09-21T20:45:13Z,901
3641,NGN,IDR,2020-07-12T19:59:04Z,1111
3642,EUR,CNY,2020-07-23T14:35:58Z,9533
3643,IDR,ALL,2021-02-08T13:30:52Z,8986
3644,CNY,IDR,2020-12-30T10:28:14Z,7891
3645,IDR,CNY,2020-11-07T01:37:47Z,4807
3646,MKD,EUR,2020-10-26T03:17:51Z,2193
3647,PKR,IDR,2020-06-27T10:20:50Z,2120
3648,SEK,CNY,2020-05-14T06:33:11Z,4890
3649,EUR,MYR,2020-10-25T17:39:13Z,5015
3650,RUB,PHP,2020-11-22T02:27:14Z,5099
3651,EUR,PLN,2021-01-09T10:04:55Z,694
3652,MNT,MKD,2021-01-09T23:36:12Z,944
3653,CNY,CNY,2020-12-15T04:45:30Z,2580
3654,EUR,PLN,2020-08-15T07:21:36Z,9030
3655,PLN,BYR,2020-05-23T14:20:22Z,8774
3656,HRK,SEK,2020-09-06T10:16:13Z,2446
3657,RUB,IRR,2020-11-13T08:10:27Z,3998
3658,PHP,EUR,2020-08-17T00:24:04Z,1726
3659,PLN,RUB,2020-09-30T02:37:06Z,6547
3660,MZN,IDR,2020-03-20T07:03:48Z,4529
3661,GNF,IDR,2020-07-12T22:47:31Z,6641
3662,USD,CNY,2020-12-22T15:08:01Z,6888
3663,JPY,COP,2020-12-10T06:57:15Z,9718
3664,CNY,CNY,2020-08-18T23:01:54Z,9738
3665,EUR,EUR,2020-08-05T20:58:02Z,9906
3666,IDR,HNL,2020-08-25T19:58:32Z,6534
3667,CNY,USD,2021-01-18T14:20:33Z,3563
3668,EUR,SEK,2020-06-19T07:59:07Z,6304
3669,IDR,CNY,2020-11-11T21:12:24Z,5429
3670,PHP,USD,2020-12-18T09:02:55Z,9153
3671,CNY,SYP,2020-10-18T08:00:07Z,9011
3672,HRK,CNY,2020-12-08T23:17:19Z,1456
3673,COP,IDR,2020-03-21T09:33:04Z,8143
3674,MNT,SEK,2020-04-04T15:47:04Z,5936
3675,EUR,CNY,2021-01-16T16:33:50Z,5171
3676,ARS,BGN,2021-03-05T17:49:52Z,3971
3677,RUB,EUR,2020-11-18T07:52:25Z,5424
3678,CNY,HRK,2020-05-20T08:25:55Z,3253
3679,EUR,RSD,2020-07-03T11:46:56Z,5064
3680,PHP,PHP,2020-10-23T08:07:18Z,508
3681,CNY,CRC,2020-04-25T08:45:11Z,8929
3682,EUR,RUB,2020-07-13T00:09:55Z,3114
3683,CNY,CAD,2020-12-31T23:50:35Z,5834
3684,CNY,MAD,2020-08-12T05:26:55Z,3550
3685,IDR,EUR,2020-12-03T16:08:28Z,6890
3686,RUB,EUR,2020-04-21T01:17:14Z,3706
3687,JPY,PLN,2020-06-16T18:53:19Z,9814
3688,IDR,EUR,2020-07-16T21:38:56Z,8251
3689,ARS,VND,2020-08-12T05:55:03Z,8244
3690,EUR,CNY,2021-01-24T08:38:54Z,8895
3691,EUR,CNY,2020-12-05T02:57:46Z,4490
3692,RUB,MKD,2021-01-29T11:41:43Z,7219
3693,CNY,CNY,2020-12-03T12:58:17Z,7784
3694,UAH,TND,2020-04-16T13:21:08Z,8119
3695,CNY,EUR,2020-09-07T23:49:21Z,3523
3696,RUB,EUR,2020-08-16T16:21:09Z,6208
3697,CNY,UGX,2020-04-17T04:04:35Z,761
3698,IDR,CZK,2020-04-16T05:11:11Z,5697
3699,LKR,MAD,2020-07-13T14:34:20Z,5286
3700,GTQ,RUB,2020-11-11T02:19:45Z,3987
3701,PEN,PHP,2020-12-23T20:16:14Z,7226
3702,COP,JPY,2020-12-03T04:50:00Z,9510
3703,DOP,CNY,2020-07-21T10:41:35Z,9294
3704,CNY,SYP,2021-02-09T07:26:36Z,3083
3705,IDR,RUB,2020-10-11T15:51:13Z,3693
3706,CNY,CNY,2020-12-30T14:42:33Z,5291
3707,BRL,CNY,2021-02-04T11:17:08Z,8103
3708,IRR,USD,2020-08-10T07:58:58Z,8731
3709,CAD,IDR,2020-08-17T08:38:20Z,4586
3710,CAD,CNY,2020-12-22T08:30:57Z,9841
3711,CNY,BRL,2020-07-30T23:04:05Z,8798
3712,PHP,PLN,2020-07-07T09:21:00Z,2684
3713,ILS,ZAR,2020-06-02T11:40:39Z,804
3714,PEN,AUD,2020-06-20T11:01:07Z,6068
3715,VND,PHP,2020-07-08T19:30:28Z,7962
3716,CNY,CNY,2020-10-08T15:41:12Z,9497
3717,IDR,USD,2021-01-15T11:59:12Z,1027
3718,PHP,EUR,2020-06-26T20:45:52Z,861
3719,IDR,JMD,2020-05-09T15:09:28Z,8579
3720,BRL,EUR,2020-11-21T20:45:11Z,616
3721,VND,GTQ,2020-06-28T20:55:54Z,2645
3722,EUR,IDR,2021-02-20T20:31:33Z,5698
3723,BRL,CNY,2020-03-30T18:45:41Z,1125
3724,XAF,RUB,2020-06-22T11:29:51Z,8731
3725,COP,SEK,2020-03-30T11:37:50Z,1065
3726,BRL,NIO,2020-07-16T18:47:23Z,9210
3727,CNY,USD,2020-09-06T19:56:53Z,4866
3728,IDR,USD,2020-07-27T04:00:06Z,1175
3729,CNY,ILS,2021-03-04T13:53:56Z,1426
3730,CNY,IDR,2020-05-27T11:03:20Z,605
3731,PEN,CNY,2020-12-04T02:37:59Z,6341
3732,CZK,RUB,2020-08-16T18:21:29Z,9297
3733,ALL,SEK,2020-07-10T05:18:20Z,6285
3734,USD,IDR,2021-02-28T03:58:59Z,7434
3735,EUR,ILS,2020-05-26T21:45:55Z,9905
3736,KES,SEK,2020-05-03T00:05:31Z,5081
3737,IDR,PLN,2020-10-24T09:57:33Z,5931
3738,NOK,IDR,2020-10-06T21:16:30Z,879
3739,IRR,CNY,2020-08-25T16:38:08Z,4192
3740,PAB,UAH,2020-03-28T11:19:29Z,6364
3741,CDF,MKD,2020-03-18T13:18:31Z,8286
3742,HRK,IDR,2020-07-22T05:56:41Z,2284
3743,CNY,IDR,2020-07-15T06:34:25Z,820
3744,EUR,IRR,2020-06-28T03:49:17Z,1049
3745,IDR,CNY,2020-09-06T11:13:55Z,2304
3746,CNY,CNY,2020-11-23T00:19:21Z,3111
3747,SEK,NGN,2020-06-04T18:41:58Z,3041
3748,RSD,BGN,2021-03-09T01:14:00Z,5598
3749,XPF,PHP,2020-12-08T14:09:39Z,4653
3750,IDR,EUR,2020-03-17T00:01:24Z,8652
3751,EUR,ALL,2020-04-04T04:35:07Z,7954
3752,GBP,KGS,2020-07-01T01:13:19Z,8747
3753,CNY,IRR,2020-08-13T03:23:39Z,9009
3754,XOF,RUB,2020-08-31T16:49:26Z,5541
3755,UAH,CNY,2020-09-24T22:36:07Z,3180
3756,CNY,ARS,2021-01-20T23:58:08Z,8272
3757,IDR,BRL,2020-09-07T10:38:43Z,6141
3758,CAD,IDR,2021-01-17T21:02:21Z,5571
3759,BTN,PHP,2020-12-26T20:57:36Z,7763
3760,IDR,CZK,2021-02-10T11:50:00Z,4332
3761,IDR,SEK,2020-08-25T09:20:15Z,1839
3762,BRL,CNY,2020-10-24T23:37:27Z,3700
3763,EUR,CNY,2020-11-20T20:22:47Z,7388
3764,PHP,CNY,2020-07-09T14:48:04Z,5182
3765,IDR,CNY,2020-07-02T21:33:23Z,836
3766,IDR,CNY,2020-04-13T04:31:53Z,1124
3767,HNL,CNY,2020-08-04T21:24:25Z,4356
3768,TZS,RUB,2020-07-28T04:39:26Z,985
3769,HUF,PHP,2020-07-23T15:36:23Z,7935
3770,ARS,MXN,2020-04-24T23:52:14Z,2845
3771,COP,COP,2020-11-21T11:38:21Z,9639
3772,CNY,MXN,2021-01-17T11:09:50Z,3913
3773,EUR,IDR,2020-04-23T05:31:48Z,3902
3774,SEK,CNY,2020-05-06T01:00:29Z,2150
3775,IDR,EUR,2020-11-26T23:34:52Z,3322
3776,CNY,CNY,2020-07-24T00:36:23Z,9028
3777,UAH,IDR,2020-11-30T14:35:34Z,8638
3778,CNY,PAB,2020-11-30T02:41:11Z,4592
3779,PLN,USD,2020-08-08T16:14:27Z,8558
3780,PKR,HNL,2020-08-02T11:05:15Z,5004
3781,CUP,RUB,2021-03-13T15:49:02Z,1977
3782,USD,JPY,2020-04-11T22:20:14Z,2312
3783,USD,CNY,2020-05-01T00:29:43Z,1423
3784,RUB,KES,2020-07-04T05:17:41Z,7375
3785,SEK,PHP,2020-06-17T21:54:24Z,9384
3786,RUB,XCD,2020-06-08T13:22:28Z,1861
3787,AFN,UGX,2020-09-22T21:50:51Z,3715
3788,IDR,CNY,2020-06-20T15:40:20Z,4511
3789,EUR,NGN,2020-06-30T01:52:37Z,1709
3790,BRL,KRW,2021-02-10T15:50:45Z,9150
3791,CNY,UAH,2021-01-11T02:05:02Z,6543
3792,KMF,CAD,2020-05-21T18:15:06Z,9696
3793,JPY,CNY,2020-07-26T22:06:40Z,7152
3794,IRR,AMD,2020-09-04T04:05:12Z,6761
3795,CNY,EUR,2021-01-14T15:42:37Z,2418
3796,CNY,EUR,2020-11-16T04:41:57Z,5741
3797,PHP,MMK,2021-02-08T05:07:58Z,6288
3798,EUR,SYP,2020-05-27T21:54:41Z,8146
3799,CNY,DOP,2020-10-12T01:26:51Z,2209
3800,IDR,CNY,2020-11-13T02:11:37Z,5730
3801,IDR,PLN,2020-11-11T09:28:58Z,8579
3802,MAD,EUR,2020-05-27T15:21:11Z,8111
3803,ETB,IDR,2020-07-23T10:02:47Z,3588
3804,EUR,ZAR,2020-09-28T14:01:31Z,6693
3805,EGP,EUR,2021-01-13T16:54:55Z,2477
3806,NOK,CNY,2020-06-25T01:44:23Z,4032
3807,CNY,TND,2020-11-30T05:09:15Z,5650
3808,MWK,IDR,2020-03-18T15:46:08Z,8448
3809,CNY,MAD,2020-07-26T06:37:32Z,3081
3810,BRL,CNY,2021-01-27T21:48:52Z,7581
3811,JPY,CNY,2021-02-28T00:18:59Z,7669
3812,EUR,PLN,2020-05-04T07:55:49Z,9710
3813,DOP,CZK,2020-08-10T17:15:43Z,5799
3814,THB,XOF,2021-02-26T22:22:51Z,3383
3815,RUB,RUB,2020-06-21T01:38:25Z,9314
3816,NAD,EUR,2020-12-11T21:34:01Z,3967
3817,EUR,XOF,2020-03-20T03:53:54Z,4755
3818,PKR,IDR,2020-11-15T02:47:27Z,7665
3819,EUR,RUB,2020-11-03T14:38:54Z,3188
3820,RSD,SEK,2020-05-28T07:24:32Z,4723
3821,COP,HRK,2020-04-01T02:17:39Z,8261
3822,CZK,CNY,2021-01-27T23:09:07Z,3882
3823,MYR,PHP,2020-12-14T15:56:10Z,4322
3824,CRC,MMK,2021-02-19T22:06:20Z,3243
3825,KZT,IDR,2020-12-06T06:27:35Z,8208
3826,SEK,USD,2021-02-08T20:46:55Z,1204
3827,GBP,SLL,2021-01-22T03:50:52Z,1826
3828,MKD,CNY,2020-12-10T03:30:27Z,3953
3829,IRR,EUR,2020-12-04T01:10:53Z,6851
3830,CNY,EUR,2020-09-29T14:43:00Z,5698
3831,RUB,USD,2020-11-24T10:21:37Z,8140
3832,CNY,EUR,2021-01-17T22:54:01Z,1084
3833,BRL,PHP,2021-01-05T16:38:57Z,1233
3834,PLN,ARS,2021-01-12T22:48:08Z,1127
3835,NGN,USD,2021-02-27T03:01:48Z,550
3836,PLN,RUB,2020-08-14T08:17:44Z,6491
3837,RUB,CNY,2020-03-15T21:05:46Z,6802
3838,AUD,PHP,2020-06-03T12:45:07Z,9053
3839,IDR,JPY,2021-03-09T01:07:30Z,5421
3840,BRL,IDR,2020-11-11T21:57:28Z,6342
3841,CNY,CNY,2020-09-29T21:02:32Z,9260
3842,JPY,MXN,2020-04-30T20:21:56Z,7958
3843,RUB,CNY,2020-05-14T21:45:52Z,6704
3844,PLN,EUR,2021-01-21T17:24:03Z,1007
3845,USD,CNY,2020-07-03T22:12:42Z,2902
3846,UAH,UAH,2020-07-16T08:55:11Z,9140
3847,CNY,VEF,2020-12-26T13:42:49Z,3561
3848,CNY,TMT,2021-01-15T11:11:06Z,2263
3849,HRK,RSD,2020-12-30T04:30:20Z,3508
3850,PHP,IDR,2020-07-20T15:06:45Z,9804
3851,CNY,IDR,2020-11-09T13:35:30Z,931
3852,CZK,COP,2020-12-29T16:16:32Z,4781
3853,CNY,EUR,2020-07-09T06:04:39Z,3458
3854,SEK,EUR,2020-06-11T18:45:34Z,8551
3855,BGN,BRL,2020-05-25T18:58:57Z,7456
3856,CNY,EUR,2020-11-19T05:05:47Z,3275
3857,CNY,CNY,2020-10-19T15:09:57Z,2150
3858,IDR,PHP,2020-04-30T10:33:51Z,1366
3859,CNY,GTQ,2020-11-07T14:03:34Z,6728
3860,CNY,AFN,2020-06-20T00:19:05Z,9750
3861,IDR,SEK,2020-08-21T09:32:27Z,5816
3862,IRR,EUR,2020-06-19T18:01:45Z,9277
3863,MRO,EUR,2020-04-09T18:34:22Z,9037
3864,CNY,RUB,2020-11-02T01:53:47Z,1076
3865,CNY,IDR,2021-02-27T22:42:09Z,5992
3866,EUR,COP,2021-02-18T23:42:16Z,4509
3867,JPY,ETB,2021-03-06T20:38:18Z,4381
3868,PHP,SEK,2020-09-21T06:50:15Z,1482
3869,CNY,PHP,2020-04-08T07:12:20Z,7103
3870,CNY,TZS,2020-03-18T07:29:37Z,6395
3871,USD,RUB,2020-10-20T17:44:12Z,7064
3872,ZWL,THB,2020-10-14T14:41:52Z,3642
3873,NGN,COP,2021-02-14T17:36:50Z,5744
3874,EUR,IDR,2020-11-16T19:06:07Z,5639
3875,PHP,ARS,2020-07-08T17:53:41Z,5568
3876,PHP,PHP,2020-08-23T13:28:49Z,7716
3877,SEK,USD,2020-11-18T15:29:51Z,9900
3878,IDR,CNY,2020-07-08T14:06:36Z,4439
3879,IDR,CAD,2021-02-07T18:47:20Z,9499
3880,IRR,EUR,2021-01-04T20:39:41Z,6465
3881,SEK,SEK,2020-11-04T03:12:36Z,8619
3882,PHP,CNY,2021-01-20T19:18:26Z,8147
3883,NIO,EUR,2020-03-23T22:12:48Z,7838
3884,IDR,EUR,2020-11-22T23:21:59Z,1047
3885,IDR,CNY,2020-10-10T05:07:25Z,6956
3886,EUR,CNY,2021-01-27T07:40:22Z,4695
3887,CNY,IDR,2020-07-30T03:36:37Z,7115
3888,VEF,UAH,2020-10-26T04:48:59Z,4391
3889,ZAR,RUB,2020-03-19T09:28:42Z,9451
3890,IDR,ARS,2020-07-10T23:49:29Z,5183
3891,CNY,PEN,2020-09-19T02:04:21Z,8391
3892,CNY,HNL,2020-10-05T09:26:55Z,5956
3893,IDR,IDR,2020-08-22T09:36:43Z,9486
3894,MYR,MXN,2020-09-04T10:50:00Z,622
3895,PEN,MAD,2021-02-14T03:11:20Z,4749
3896,UAH,RUB,2020-10-29T00:00:15Z,6135
3897,CNY,NZD,2020-10-15T03:24:53Z,8859
3898,HRK,EUR,2020-08-17T07:31:40Z,2342
3899,PKR,PYG,2021-02-22T12:18:18Z,4067
3900,PHP,BGN,2021-02-02T15:02:19Z,5592
3901,EUR,EUR,2020-06-29T02:00:32Z,8995
3902,RUB,PLN,2020-08-31T22:14:25Z,8233
3903,BRL,COP,2020-10-06T11:01:43Z,4123
3904,RUB,THB,2020-07-09T05:12:55Z,4761
3905,SEK,VND,2020-10-23T05:34:48Z,5796
3906,EUR,USD,2020-09-11T08:58:10Z,1692
3907,PLN,SEK,2020-05-02T05:10:23Z,2736
3908,RUB,CNY,2021-01-13T15:00:42Z,6260
3909,CNY,PLN,2020-08-11T01:01:05Z,7060
3910,BSD,PHP,2021-01-26T09:57:32Z,1053
3911,EUR,EUR,2020-11-18T07:04:13Z,5878
3912,CNY,EGP,2021-01-29T06:51:30Z,1937
3913,UAH,ZAR,2021-01-15T09:50:59Z,1853
3914,JPY,HNL,2020-08-01T14:30:56Z,5950
3915,IDR,PHP,2020-12-10T07:29:12Z,6360
3916,CNY,CZK,2020-07-16T00:04:57Z,5801
3917,IDR,IDR,2020-11-17T17:32:00Z,3468
3918,ARS,EGP,2020-12-26T04:05:14Z,9801
3919,RUB,CNY,2020-08-10T02:59:36Z,3900
3920,CNY,NGN,2020-12-17T15:39:20Z,6614
3921,RSD,SEK,2020-11-18T11:43:59Z,5959
3922,UZS,MXN,2021-02-18T18:12:58Z,928
3923,MXN,CNY,2020-04-30T09:36:22Z,5253
3924,CAD,CNY,2020-11-19T11:47:41Z,6433
3925,IDR,UAH,2020-05-08T08:51:06Z,745
3926,IDR,XAF,2020-08-25T18:25:23Z,7739
3927,RUB,ARS,2020-08-19T19:59:23Z,8513
3928,EUR,SAR,2020-11-28T09:26:39Z,6739
3929,PHP,EUR,2021-03-13T09:13:41Z,1291
3930,IDR,SEK,2020-05-10T09:06:52Z,7377
3931,UAH,PEN,2020-03-24T21:15:43Z,6779
3932,CNY,PLN,2021-03-01T18:32:24Z,3452
3933,PLN,SEK,2020-08-02T23:38:38Z,3841
3934,BRL,JPY,2020-05-28T03:50:43Z,5484
3935,EUR,USD,2020-05-13T00:42:33Z,7629
3936,SEK,NIO,2020-08-03T16:13:41Z,4931
3937,RUB,MYR,2020-11-03T22:28:06Z,4405
3938,CNY,EUR,2020-12-05T09:58:47Z,7045
